Año,Actividad_Economica,Seccional,Total_Ingresos,Total_Retencion,Numero_Declaraciones,Variacion_Anual,Retencion_Promedio,Ratio_Retencion,Riesgo_Tributario
2021,Servicios,Villavicencio,1920089460.192966,11309319.34214644,489,0.4128320531495781,30729.618529879768,0.0064879983508859445,Bajo
2024,Servicios,Medellin,4007578819.445094,122221188.79720688,990,-0.17246225854723277,138226.6157143036,0.0350092806636,Medio
2024,Salud,Cucuta,2295265820.675014,35635808.29094098,535,0.24242686946470737,74595.3212078582,0.014789884471128549,Alto
2022,Manufactura,Pereira,3993145877.3256173,212413974.22582495,1054,0.4086955830654702,265742.3867036431,0.059732558021275854,Medio
2022,Tecnologia,Villavicencio,3309510446.8354387,189274078.74592555,376,0.21581496821607388,398345.1238808788,0.05905075107705721,Bajo
2020,Servicios,Cali,2090961727.6368194,91810781.10401125,803,-0.09737957584867968,111889.67416265109,0.03865976814317781,Medio
2023,Agropecuario,Barranquilla,363167260.28782946,11681814.799381968,807,0.30687715437275637,18443.11906982604,0.038765048740545476,Bajo
2023,Agropecuario,Medellin,5025726860.597691,134771178.3257715,621,0.21264136357710103,199822.99062826284,0.023892037273821796,Bajo
2021,Agropecuario,Villavicencio,3979674906.5262876,42687091.86825962,712,-0.16590505981579154,49242.90611531149,0.012772054313872955,Bajo
2021,Manufactura,Bucaramanga,2636259072.4362836,119163474.62254842,23,0.2980284141707942,3871255.8034502906,0.041837499953354784,Bajo
2024,Manufactura,Villavicencio,392808631.0012063,10586511.428343639,792,0.17462478476626386,10215.074818467327,0.023671415844550417,Medio
2023,Manufactura,Villavicencio,5327969986.621479,45578802.810252994,194,0.2638695834890388,228248.15313820742,0.008829205350407572,Bajo
2023,Construccion,Barranquilla,4133056035.2012177,79183906.47470565,321,0.300842000334095,197622.53857662345,0.027115678013736134,Bajo
2023,Transporte,Pereira,1202337694.986897,81436273.72834274,864,0.22676850840154456,81741.55363443324,0.050658921778119405,Bajo
2023,Salud,Cucuta,3732893688.1059356,25802863.512688845,240,0.10142599728204788,101184.42118869406,0.0070438102611690995,Bajo
2021,Financiero,Bucaramanga,3462436549.9196877,19533724.417071387,1090,-0.22879033690308248,21799.28961689552,0.004470890836991988,Medio
2024,Agropecuario,Bogota,3372320380.857766,65472689.56446961,511,0.2822190116236362,186913.21260744028,0.019403132563759622,Alto
2021,Salud,Villavicencio,3778396562.333649,140971015.31921262,274,-0.13815583049939414,429568.0129168285,0.032354790080065206,Bajo
2020,Financiero,Manizales,934856379.6898762,44308094.60495291,726,0.3123104836815609,54188.20650238667,0.040641712925555705,Bajo
2020,Agropecuario,Medellin,3841431835.298419,173042949.4724449,328,0.24533566220203176,537399.0212566982,0.04175414330404968,Medio
2024,Tecnologia,Barranquilla,4944652376.176037,178272995.7009341,380,0.5188855774133314,409903.6668922893,0.045239071105319766,Alto
2022,Financiero,Villavicencio,3577340729.71557,157884067.70734578,783,-0.1061357338868755,224046.5854461875,0.040107778598956145,Bajo
2022,Comercio,Medellin,2078090509.5566227,117685512.17203715,57,-0.12300218897702131,2244015.304838295,0.043614992747570115,Medio
2021,Salud,Cartagena,4427774025.7585125,53519351.866333865,561,0.059155203328227,75677.16608750711,0.012868436558341578,Medio
2023,Comercio,Bogota,1413993684.7157125,54016566.09241316,387,-0.03977540551584431,94720.81010358965,0.03374214676473332,Medio
2023,Educacion,Villavicencio,2025022890.3825119,61974792.18983934,503,0.004142187856682723,155904.69034861278,0.03422154575625858,Bajo
2021,Educacion,Cali,1761161668.8644598,87965014.57445812,451,-0.014150507267556338,189893.1354935804,0.03290566208050446,Medio
2023,Comercio,Cartagena,4985316844.587437,178940164.31236356,446,0.08441522151704188,504758.7810028445,0.038438983733984966,Bajo
2022,Tecnologia,Cartagena,2005491822.9405515,93566295.41074425,157,0.3286984580330536,484985.6319197771,0.040377070524498015,Medio
2021,Agropecuario,Cali,3487028216.67406,103789959.57146019,180,0.12318203383918735,486865.75525795406,0.03324953238749987,Medio
2024,Tecnologia,Cartagena,4166680001.633772,43085701.94777269,481,0.26327204014440847,113802.22141925425,0.011770356068838824,Bajo
2024,Agropecuario,Bucaramanga,3604598656.5422215,124682116.86786425,70,0.2348945566692412,2296120.402187589,0.034816290343639346,Medio
2022,Transporte,Bogota,274667424.55742615,1478347.6064048603,560,0.32725391822436545,1544.5683207068412,0.005161913708823005,Bajo
2023,Comercio,Bogota,537936553.0122023,6661812.048391221,1269,-0.2006994232614544,6917.929683529765,0.011862736072582824,Bajo
2023,Agropecuario,Barranquilla,1516281435.9360461,63480479.62112258,328,0.03506840535113286,141810.850306627,0.04431377857046577,Bajo
2024,Servicios,Villavicencio,4368744048.243511,230644607.32414788,702,-0.04656187435944144,238379.38195287797,0.05384392101941458,Bajo
2022,Financiero,Barranquilla,4406074308.363718,287665133.7077628,101,0.28633720705523047,3010712.3001466617,0.05501220962450304,Alto
2020,Comercio,Bogota,1370040582.341363,99589813.84688026,961,0.25707046371233616,91122.72518486374,0.062090656646823214,Medio
2023,Transporte,Manizales,1036815897.5672748,35066015.35251276,1116,-0.14400564194536516,33710.97241605133,0.029546410744007306,Medio
2021,Salud,Cucuta,2767748846.221041,13323328.038292903,207,0.019138536827200417,54504.16087366503,0.0044625336721684575,Medio
2021,Servicios,Bogota,714828737.1473665,6058240.755584719,1001,0.10675620783970136,8789.99441151753,0.010205825613633701,Bajo
2020,Servicios,Cali,100017985.54706644,1348983.1987456002,532,0.32036293429439155,3244.1733913298776,0.014025771192532344,Bajo
2022,Educacion,Bogota,3371695624.27628,190568825.4626765,831,-0.10457171872054748,241322.0709941336,0.04398688800734052,Bajo
2024,Manufactura,Medellin,2517371430.110468,35396014.483221926,920,-0.06245812465367893,39763.61104190804,0.013073956486515497,Medio
2022,Financiero,Villavicencio,1434556883.8325272,23585039.612387493,616,0.35847929141804746,44730.12548071042,0.0178622214540295,Bajo
2022,Comercio,Pereira,5551396996.629,109604210.3958589,350,0.11585439222963768,234535.44209041988,0.022320477660417403,Bajo
2023,Salud,Cucuta,4273462859.412117,258564107.07148132,817,0.1597097145678362,294064.8421929034,0.04380895548877849,Medio
2023,Servicios,Pereira,365644661.2697451,7105719.2306714095,819,0.029768081228990016,13619.901912164478,0.026109422400880253,Bajo
2021,Manufactura,Barranquilla,2496377390.714578,121409226.74377967,721,0.16775089600816886,228688.39451220422,0.05149992093284981,Bajo
2024,Agropecuario,Pereira,797639065.8678738,3952169.4486011993,600,-0.08323236055152587,7940.752773125985,0.005900732409779168,Medio
2022,Tecnologia,Manizales,2057134992.930056,62618854.13555473,376,0.13319885965040584,162043.35826601143,0.026410141139470992,Bajo
2021,Comercio,Cartagena,3020765377.2758856,80731387.57605547,438,0.0020164158404175,193925.28669254764,0.02723234421304362,Bajo
2021,Educacion,Barranquilla,3303877295.3141227,120982189.53494994,216,0.19222520655219602,503737.3066539743,0.03278171358386495,Bajo
2021,Comercio,Cartagena,3162536654.6825943,65668405.30740785,917,0.2526824480820974,104381.95435598088,0.01944061549371043,Bajo
2020,Construccion,Medellin,5119018659.527759,85370370.751829,545,0.2736217205264442,222168.38116685546,0.022267541071365374,Medio
2024,Tecnologia,Barranquilla,4807533130.617182,171165704.65732923,712,0.11659651488848399,190128.66203227694,0.03159914183740554,Bajo
2020,Educacion,Manizales,2821329205.9579754,47304005.01118614,187,0.07236945206824971,229109.8574307013,0.016777474620350907,Medio
2024,Manufactura,Medellin,2440592715.3708725,82981118.40468056,141,0.18232750881904755,820210.1415552956,0.03327442830332786,Alto
2021,Educacion,Cartagena,4820735387.466383,55279140.41631638,333,-0.2288237239087417,156105.79225835332,0.011907573013143028,Alto
2021,Educacion,Barranquilla,358031571.3387083,22709595.341401614,436,-0.14497865659051887,30197.830395759207,0.05058827607144127,Alto
2023,Salud,Cali,875184947.3148696,55327425.02193835,1023,0.09585380204440944,59137.0932229859,0.05495231916598378,Bajo
2021,Financiero,Bucaramanga,2519659949.112735,13262494.707410485,206,0.0021506612149590765,55502.96382941742,0.004050566612519103,Bajo
2024,Educacion,Medellin,3786023424.2827487,24579596.512220442,506,0.43302613794523115,51655.31660713405,0.007645093130605946,Medio
2021,Comercio,Cucuta,3527828796.938801,144544953.1979996,104,0.055861686979369704,1193662.735090995,0.03644231254887922,Bajo
2020,Agropecuario,Manizales,3852583806.335196,52095217.86367055,502,-0.029146559736984046,96972.84801435463,0.013268224645808695,Bajo
2021,Manufactura,Villavicencio,1260297436.4090753,33526656.952122852,117,-0.07320557384807999,193366.2189255627,0.017392109959286195,Bajo
2021,Construccion,Bogota,993511612.2413718,29735957.67296321,666,-0.22698978407574114,48505.203132285555,0.032046601359160314,Medio
2022,Salud,Cartagena,1971651098.601989,126663698.4433495,79,-0.022738039347664,1510341.537925529,0.05680552640497423,Bajo
2020,Financiero,Medellin,891263234.3669976,7519164.539787561,956,-0.2173069871610959,8267.431575969087,0.007523755408607867,Alto
2020,Manufactura,Cali,2494398174.714252,146914578.49267784,498,0.12530801879228,212751.549569467,0.047140907189739144,Medio
2024,Agropecuario,Manizales,4372405280.833188,206824486.34492353,385,0.4330973632768898,523619.0598691606,0.048736035115063484,Bajo
2024,Financiero,Cartagena,3988775527.6460443,15976405.641143586,715,0.3260463402929305,14504.480160496585,0.004242804867240981,Bajo
2024,Comercio,Barranquilla,2097352784.6448843,25635937.47150161,57,0.03865956157968914,332330.2569121106,0.013255518565932276,Bajo
2020,Transporte,Cali,977362910.9197928,64062844.234895356,444,0.21074919905781506,108845.2746269303,0.054814749272854894,Alto
2024,Salud,Bucaramanga,941070973.4309074,38001634.37149472,64,0.21029807694711825,1013641.8064728938,0.05307338375425231,Medio
2022,Comercio,Villavicencio,904496914.9307783,49476859.21727256,126,0.05848373527237436,390583.1828675542,0.05784845527232864,Bajo
2021,Financiero,Bucaramanga,1959455228.7968557,47671979.579295166,950,0.1848281324575001,54438.77140895192,0.027006975191619223,Medio
2021,Tecnologia,Manizales,4906488010.497848,121720872.94031101,33,-0.16630452560319442,2716189.8358387197,0.026577054951577462,Alto
2021,Financiero,Cali,2204869004.908606,4300987.435926494,422,-0.13812335099067716,9429.775534948836,0.0021312645987102007,Medio
2020,Agropecuario,Pereira,3327575467.997464,187587401.70502985,193,-0.14591763469382787,1050180.7736905958,0.052385652953584876,Bajo
2023,Manufactura,Cartagena,1640373356.189724,46733803.70161597,947,0.06297411183980253,60253.52877112312,0.0299849835729975,Medio
2023,Financiero,Cartagena,1026929601.5832642,34512340.638977036,730,0.2808069919976278,54912.75747143963,0.025413055809904238,Alto
2023,Transporte,Villavicencio,2031497585.1817687,10923866.420884136,585,-0.17947313333065504,13421.97413286011,0.005407686311521994,Bajo
2023,Transporte,Cucuta,3556259975.034153,160038867.14566404,805,-0.08731974625062391,185167.03945882077,0.03998691445026953,Alto
2023,Manufactura,Pereira,1426580728.764865,97746557.28945456,1057,0.049651155199747686,89897.50328898804,0.06162922424776769,Bajo
2023,Manufactura,Cartagena,2520134025.0105834,12847530.148292601,740,-0.21052061091747198,14127.620539208148,0.0053047217961394106,Medio
2020,Servicios,Bogota,3037144284.5160794,161875080.75677,450,-0.15374709690489796,473280.5059350952,0.0602422322216969,Medio
2021,Construccion,Villavicencio,1367983392.812136,77649648.42014143,88,0.31012922943743226,1012180.0489921751,0.053283841903060736,Bajo
2024,Tecnologia,Cartagena,2625510868.344709,127471953.15268938,854,0.30651258137874043,129517.94036039131,0.04981254216168842,Bajo
2023,Educacion,Bogota,2464623026.667441,129047700.3353189,552,-0.19379983963466596,224931.4519416704,0.04930404057783245,Bajo
2022,Manufactura,Pereira,3833990829.544127,146807480.02353576,143,0.31161159108407654,896218.7598782995,0.03738171714354197,Alto
2022,Comercio,Medellin,4948279375.041519,27654878.614427917,53,-0.009307153529676138,549222.7720817187,0.005706620135866834,Medio
2021,Manufactura,Barranquilla,1061527509.4398334,33184930.054155577,757,-0.18447970266299699,42431.14734359463,0.028065304773141512,Alto
2020,Salud,Villavicencio,4374763324.734851,163761302.86957264,672,0.0918493509253064,220328.00185363696,0.048681427185798036,Bajo
2021,Construccion,Villavicencio,4422462694.89687,110435905.33342013,567,0.2741161949904528,176873.85435076276,0.025979570953015927,Bajo
2023,Transporte,Bucaramanga,1768408830.8018336,50108527.86631896,762,0.06601613300752443,80306.63975908906,0.030672504158987632,Bajo
2021,Salud,Bucaramanga,2114323376.866286,21412387.073223814,748,0.01815497842432907,37615.628932371255,0.008495609825794429,Medio
2023,Educacion,Bucaramanga,1154016407.344381,53247476.54094576,935,0.35244248869357353,73866.96670470652,0.05205790320879391,Medio
2020,Transporte,Medellin,4948714139.3880005,119778456.31883366,154,-0.22826334704120776,577861.872299027,0.02362196975612046,Alto
2023,Tecnologia,Bucaramanga,2922346050.190473,90642454.058,350,-0.2590950071541124,332459.9081824158,0.03609514681467462,Alto
2022,Tecnologia,Manizales,2575890730.1815267,123950403.2688991,932,-0.002805232968219766,124542.04398158053,0.05179655675969354,Medio
2021,Comercio,Villavicencio,2517377553.6826944,118141120.8124493,571,0.21286443314902498,195167.20565107776,0.051457578771209,Alto
2024,Educacion,Medellin,2131836642.1387641,12406197.34001819,490,0.052808800820089194,29020.93716908185,0.007088118465196188,Bajo
2023,Servicios,Cucuta,1377006563.291965,61486765.84246843,421,-0.011397316218471728,179504.90242015687,0.038025289588646045,Medio
2021,Transporte,Bucaramanga,3218583589.507914,176415510.7585938,981,0.12370138862289756,235164.4418235392,0.05615959634371917,Bajo
2024,Tecnologia,Cartagena,2307181608.0466123,99547805.46225116,370,0.051831578551798284,212571.81937263196,0.03305202731884611,Medio
2022,Tecnologia,Cali,834356315.7965802,55123004.58666727,377,-0.22805093317267494,113698.80292779677,0.06518773904622105,Medio
2024,Financiero,Cartagena,2328785481.3176265,77254450.8357949,75,-0.2086204675268975,1187462.9794608213,0.03491947085587934,Bajo
2020,Transporte,Cartagena,2444294818.976977,130207670.72240649,998,0.29744935670153283,170376.7913783673,0.06219599743303444,Bajo
2021,Agropecuario,Bogota,954620113.2452875,33752955.89078879,215,-0.08021377314356373,167126.98639246184,0.04071412427643945,Medio
2022,Financiero,Bucaramanga,185587456.91148174,8160770.724338147,86,0.09472906143590913,100114.35216679513,0.03703821423720486,Alto
2021,Tecnologia,Cali,892104015.6211185,15606251.94382761,906,0.2760296427470439,15430.847369124205,0.016316206713976524,Bajo
2021,Tecnologia,Barranquilla,1019030907.0979742,6984615.181736699,335,0.2170112956566395,22365.461037258567,0.01056596367742391,Alto
2024,Comercio,Bogota,4652414685.813879,135351502.33025208,390,-0.08855530464926595,384552.4008569923,0.03669807521990354,Bajo
2022,Transporte,Cartagena,152904555.3097102,7096330.913476327,187,0.3269932536670957,34976.15920489287,0.051908387403463915,Bajo
2022,Financiero,Cartagena,4800798020.128467,29175642.34015198,221,0.25802568339694126,143417.0331336111,0.0062265958844425874,Medio
2020,Agropecuario,Pereira,4731257126.388859,50644650.41686847,317,0.46552378321774923,172336.34853913623,0.010935970534060186,Bajo
2024,Transporte,Medellin,534873719.5275455,16264992.456961233,966,0.20100485556714337,12966.333002096562,0.03422916110538855,Medio
2020,Educacion,Manizales,3837644877.6212926,104033925.08824962,85,-0.20406684840433353,1160779.89786581,0.022694043730077707,Bajo
2024,Manufactura,Cali,451215425.2741828,15910963.320654053,1015,0.1376313444971351,17870.663015639697,0.030203601353824307,Medio
2024,Servicios,Barranquilla,4769281428.019879,18558990.343953364,660,-0.16659138105244817,26248.918716339856,0.0039236009769867694,Medio
2020,Transporte,Pereira,578884856.1098293,29775326.66664308,337,0.2806745653119872,117868.04435028532,0.05471781642327202,Alto
2023,Educacion,Cucuta,4294411256.4880786,219243203.77424052,325,0.30940124334219266,499836.93146319775,0.04347396424426291,Bajo
2023,Transporte,Medellin,4009700412.0664062,163536512.8590825,850,-0.02788208019412175,204640.33135054715,0.05031141579602259,Bajo
2023,Construccion,Cucuta,2280450027.855366,72179499.6137188,136,0.4726380998968773,558793.600508627,0.04092404231431221,Medio
2021,Construccion,Cucuta,921748103.5449169,3573753.103397318,677,0.11108191617856614,3839.5414514605995,0.003561972853073059,Bajo
2022,Comercio,Bogota,2845740898.543651,11880650.015817452,167,-0.14764337870576208,70188.23772920592,0.004956602042032264,Bajo
2022,Construccion,Cali,2288718531.9775643,19894133.974306148,900,0.33770861554038156,23271.398520873372,0.008570706991153806,Medio
